Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,96,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,192,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,292,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,391,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,488,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,584,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,682,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,780,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,877,0
Number of Full Hospitals,Emergencies in queue,Completed emergencies,Lost in queue
0,0,976,0
